Ano;mês;Detalhe 1;Detalhe 2;Chave;chave 2;Chamadas recebidas;Chamadas atendidas;% Abandonos;% Conversão Agendamentos;Agendamento Identificado;Oferta de Consultas;Oferta de Consultas 1.ª Vez;Consultas Agendadas;Encaixes (Consultas);Faltas;Consultas Atendidas;Consultas 1.ª Vez Atendidas;Planos Terapeuticos Cirurgicos;Planos Terapeuticos Clinicos;Planos Terapeuticos Total;Exame Solicitado 1;Exame Solicitado 2;Oferta de Exames;Exames Agendados;Faltas (Exames);Exames Realizados;Cirurgias Realizadas;Cirurgias Realizadas (Horas);Capacidade total Centro Cirurgico; Oferta dos CCs (Horas);Cirurgias Canceladas;Ocupação Centro Cirurgico;Leitos Operacionais;Leitos Operacionais x (Mês);Internações (Total);Internações Eletivas;Internações Emergência;Pacientes Dia;Rampas; SLA Emergencia; Contador Emergencia; Qtde AltasMéd ; AltasMéd até 12h ;Soma de Assert. AltaMéd (2); Previsão AltaMéd (2);Solicitações QT Internados;Internações QT;Oferta QT;Realizado QT;Ciclos RXT Programados;Ciclos RXT Iniciados;Oferta RT;NPS;Soma de Atend;Soma de Tempo 30;Soma de Tempo 60;Exame Solicitado Acumulado;Exames Realizados Acumulado;Plano Terapeutico QT Acumulado;Internação QT acumulado;Planos Terapeuticos Cirurgicos Acumulado;Cirurgias Realizadas Acumulado;;
2020;out-20;Antonio Prudente;Tomografia / Biópsia;202044105Antonio PrudenteTomografia / Biópsia;Antonio PrudenteTomografia / Biópsia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Antonio Prudente;Tumores Colorretais;202044105Antonio PrudenteTumores Colorretais;Antonio PrudenteTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Antonio Prudente;UI;202044105Antonio PrudenteUI;Antonio PrudenteUI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Antonio Prudente;Ultrassom;202044105Antonio PrudenteUltrassom;Antonio PrudenteUltrassom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Antonio Prudente;Ultrassom / Biópsia;202044105Antonio PrudenteUltrassom / Biópsia;Antonio PrudenteUltrassom / Biópsia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Antonio Prudente;Urologia;202044105Antonio PrudenteUrologia;Antonio PrudenteUrologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Antonio Prudente;UTI;202044105Antonio PrudenteUTI;Antonio PrudenteUTI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Cirurgia Abdominal;202044105Castro Alves AssistencialCirurgia Abdominal;Castro Alves AssistencialCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Cirurgia de Cabeça e Pescoço;202044105Castro Alves AssistencialCirurgia de Cabeça e Pescoço;Castro Alves AssistencialCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Cirurgia plástica e reparadora;202044105Castro Alves AssistencialCirurgia plástica e reparadora;Castro Alves AssistencialCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Cirurgia Torácica;202044105Castro Alves AssistencialCirurgia Torácica;Castro Alves AssistencialCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Cirurgia Vascular;202044105Castro Alves AssistencialCirurgia Vascular;Castro Alves AssistencialCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Dermatologia;202044105Castro Alves AssistencialDermatologia;Castro Alves AssistencialDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Dermatoscopia;202044105Castro Alves AssistencialDermatoscopia;Castro Alves AssistencialDermatoscopia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Gastroenterologia;202044105Castro Alves AssistencialGastroenterologia;Castro Alves AssistencialGastroenterologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Ginecologia Geral;202044105Castro Alves AssistencialGinecologia Geral;Castro Alves AssistencialGinecologia Geral;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Ginecologia Oncológica;202044105Castro Alves AssistencialGinecologia Oncológica;Castro Alves AssistencialGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Mastologia;202044105Castro Alves AssistencialMastologia;Castro Alves AssistencialMastologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Neurocirurgia;202044105Castro Alves AssistencialNeurocirurgia;Castro Alves AssistencialNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;NPS;202044105Castro Alves AssistencialNPS;Castro Alves AssistencialNPS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Oftamologia;202044105Castro Alves AssistencialOftamologia;Castro Alves AssistencialOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Oncologia Clínica;202044105Castro Alves AssistencialOncologia Clínica;Castro Alves AssistencialOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Oncologia Cutânea;202044105Castro Alves AssistencialOncologia Cutânea;Castro Alves AssistencialOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Ortopedia;202044105Castro Alves AssistencialOrtopedia;Castro Alves AssistencialOrtopedia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Otorrinologia;202044105Castro Alves AssistencialOtorrinologia;Castro Alves AssistencialOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Pneumologia / Tisiologia;202044105Castro Alves AssistencialPneumologia / Tisiologia;Castro Alves AssistencialPneumologia / Tisiologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Tumores Colorretais;202044105Castro Alves AssistencialTumores Colorretais;Castro Alves AssistencialTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Castro Alves Assistencial;Urologia;202044105Castro Alves AssistencialUrologia;Castro Alves AssistencialUrologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20; Central Relacionamento; Central de Rel. (Geral);202044105 Central Relacionamento Central de Rel. (Geral); Central Relacionamento Central de Rel. (Geral);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20; Central Relacionamento; Central de Rel. (Imagem);202044105 Central Relacionamento Central de Rel. (Imagem); Central Relacionamento Central de Rel. (Imagem);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20; Central Relacionamento; Central de Rel. (Primeira consulta);202044105 Central Relacionamento Central de Rel. (Primeira consulta); Central Relacionamento Central de Rel. (Primeira consulta);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20; Central Relacionamento; Central de Rel. (Retorno);202044105 Central Relacionamento Central de Rel. (Retorno); Central Relacionamento Central de Rel. (Retorno);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Cirurgia Abdominal;202044105Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia Abdominal;Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Cirurgia de Cabeça e Pescoço;202044105Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia de Cabeça e Pescoço;Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Cirurgia plástica e reparadora;202044105Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia plástica e reparadora;Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Cirurgia Torácica;202044105Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia Torácica;Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Cirurgia Vascular;202044105Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia Vascular;Centro Cirúrgico Ambulatorial-A.PrudenteCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Dermatologia;202044105Centro Cirúrgico Ambulatorial-A.PrudenteDermatologia;Centro Cirúrgico Ambulatorial-A.PrudenteDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Ginecologia Oncológica;202044105Centro Cirúrgico Ambulatorial-A.PrudenteGinecologia Oncológica;Centro Cirúrgico Ambulatorial-A.PrudenteGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Mastologia;202044105Centro Cirúrgico Ambulatorial-A.PrudenteMastologia;Centro Cirúrgico Ambulatorial-A.PrudenteMastologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Neurocirurgia;202044105Centro Cirúrgico Ambulatorial-A.PrudenteNeurocirurgia;Centro Cirúrgico Ambulatorial-A.PrudenteNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Oftamologia;202044105Centro Cirúrgico Ambulatorial-A.PrudenteOftamologia;Centro Cirúrgico Ambulatorial-A.PrudenteOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Oncologia Clínica;202044105Centro Cirúrgico Ambulatorial-A.PrudenteOncologia Clínica;Centro Cirúrgico Ambulatorial-A.PrudenteOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Oncologia Cutânea;202044105Centro Cirúrgico Ambulatorial-A.PrudenteOncologia Cutânea;Centro Cirúrgico Ambulatorial-A.PrudenteOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Ortopedia;202044105Centro Cirúrgico Ambulatorial-A.PrudenteOrtopedia;Centro Cirúrgico Ambulatorial-A.PrudenteOrtopedia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Otorrinologia;202044105Centro Cirúrgico Ambulatorial-A.PrudenteOtorrinologia;Centro Cirúrgico Ambulatorial-A.PrudenteOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Tumores Colorretais;202044105Centro Cirúrgico Ambulatorial-A.PrudenteTumores Colorretais;Centro Cirúrgico Ambulatorial-A.PrudenteTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-A.Prudente;Urologia;202044105Centro Cirúrgico Ambulatorial-A.PrudenteUrologia;Centro Cirúrgico Ambulatorial-A.PrudenteUrologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia Abdominal;202044105Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Abdominal;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia de Cabeça e Pescoço;202044105Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia de Cabeça e Pescoço;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia plástica e reparadora;202044105Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia plástica e reparadora;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia Torácica;202044105Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Torácica;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Cirurgia Vascular;202044105Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Vascular;Centro Cirúrgico Ambulatorial-Pires da MotaCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Dermatologia;202044105Centro Cirúrgico Ambulatorial-Pires da MotaDermatologia;Centro Cirúrgico Ambulatorial-Pires da MotaDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Ginecologia Oncológica;202044105Centro Cirúrgico Ambulatorial-Pires da MotaGinecologia Oncológica;Centro Cirúrgico Ambulatorial-Pires da MotaGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Mastologia;202044105Centro Cirúrgico Ambulatorial-Pires da MotaMastologia;Centro Cirúrgico Ambulatorial-Pires da MotaMastologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Neurocirurgia;202044105Centro Cirúrgico Ambulatorial-Pires da MotaNeurocirurgia;Centro Cirúrgico Ambulatorial-Pires da MotaNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Oftamologia;202044105Centro Cirúrgico Ambulatorial-Pires da MotaOftamologia;Centro Cirúrgico Ambulatorial-Pires da MotaOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Oncologia Clínica;202044105Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Clínica;Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Oncologia Cutânea;202044105Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Cutânea;Centro Cirúrgico Ambulatorial-Pires da MotaOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Ortopedia;202044105Centro Cirúrgico Ambulatorial-Pires da MotaOrtopedia;Centro Cirúrgico Ambulatorial-Pires da MotaOrtopedia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Otorrinologia;202044105Centro Cirúrgico Ambulatorial-Pires da MotaOtorrinologia;Centro Cirúrgico Ambulatorial-Pires da MotaOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Tumores Colorretais;202044105Centro Cirúrgico Ambulatorial-Pires da MotaTumores Colorretais;Centro Cirúrgico Ambulatorial-Pires da MotaTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirúrgico Ambulatorial-Pires da Mota;Urologia;202044105Centro Cirúrgico Ambulatorial-Pires da MotaUrologia;Centro Cirúrgico Ambulatorial-Pires da MotaUrologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia Abdominal;202044105Centro Cirurgico Geral - 8º Andar-TTCirurgia Abdominal;Centro Cirurgico Geral - 8º Andar-TTCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia de Cabeça e Pescoço;202044105Centro Cirurgico Geral - 8º Andar-TTCirurgia de Cabeça e Pescoço;Centro Cirurgico Geral - 8º Andar-TTCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia plástica e reparadora;202044105Centro Cirurgico Geral - 8º Andar-TTCirurgia plástica e reparadora;Centro Cirurgico Geral - 8º Andar-TTCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia Torácica;202044105Centro Cirurgico Geral - 8º Andar-TTCirurgia Torácica;Centro Cirurgico Geral - 8º Andar-TTCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Cirurgia Vascular;202044105Centro Cirurgico Geral - 8º Andar-TTCirurgia Vascular;Centro Cirurgico Geral - 8º Andar-TTCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Dermatologia;202044105Centro Cirurgico Geral - 8º Andar-TTDermatologia;Centro Cirurgico Geral - 8º Andar-TTDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Ginecologia Oncológica;202044105Centro Cirurgico Geral - 8º Andar-TTGinecologia Oncológica;Centro Cirurgico Geral - 8º Andar-TTGinecologia Oncológica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Mastologia;202044105Centro Cirurgico Geral - 8º Andar-TTMastologia;Centro Cirurgico Geral - 8º Andar-TTMastologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Neurocirurgia;202044105Centro Cirurgico Geral - 8º Andar-TTNeurocirurgia;Centro Cirurgico Geral - 8º Andar-TTNeurocirurgia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Oftamologia;202044105Centro Cirurgico Geral - 8º Andar-TTOftamologia;Centro Cirurgico Geral - 8º Andar-TTOftamologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Oncologia Clínica;202044105Centro Cirurgico Geral - 8º Andar-TTOncologia Clínica;Centro Cirurgico Geral - 8º Andar-TTOncologia Clínica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Oncologia Cutânea;202044105Centro Cirurgico Geral - 8º Andar-TTOncologia Cutânea;Centro Cirurgico Geral - 8º Andar-TTOncologia Cutânea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Ortopedia;202044105Centro Cirurgico Geral - 8º Andar-TTOrtopedia;Centro Cirurgico Geral - 8º Andar-TTOrtopedia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Otorrinologia;202044105Centro Cirurgico Geral - 8º Andar-TTOtorrinologia;Centro Cirurgico Geral - 8º Andar-TTOtorrinologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Tumores Colorretais;202044105Centro Cirurgico Geral - 8º Andar-TTTumores Colorretais;Centro Cirurgico Geral - 8º Andar-TTTumores Colorretais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 8º Andar-TT;Urologia;202044105Centro Cirurgico Geral - 8º Andar-TTUrologia;Centro Cirurgico Geral - 8º Andar-TTUrologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 9º Andar;Cirurgia Abdominal;202044105Centro Cirurgico Geral - 9º AndarCirurgia Abdominal;Centro Cirurgico Geral - 9º AndarCirurgia Abdominal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 9º Andar;Cirurgia de Cabeça e Pescoço;202044105Centro Cirurgico Geral - 9º AndarCirurgia de Cabeça e Pescoço;Centro Cirurgico Geral - 9º AndarCirurgia de Cabeça e Pescoço;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 9º Andar;Cirurgia plástica e reparadora;202044105Centro Cirurgico Geral - 9º AndarCirurgia plástica e reparadora;Centro Cirurgico Geral - 9º AndarCirurgia plástica e reparadora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 9º Andar;Cirurgia Torácica;202044105Centro Cirurgico Geral - 9º AndarCirurgia Torácica;Centro Cirurgico Geral - 9º AndarCirurgia Torácica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 9º Andar;Cirurgia Vascular;202044105Centro Cirurgico Geral - 9º AndarCirurgia Vascular;Centro Cirurgico Geral - 9º AndarCirurgia Vascular;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;out-20;Centro Cirurgico Geral - 9º Andar;Dermatologia;202044105Centro Cirurgico Geral - 9º AndarDermatologia;Centro Cirurgico Geral - 9º AndarDermatologia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
